A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;baseNote;variation1;variation2;
0.0;111929.72352929211;112973.25171360518;125448.53110157078;140276.4337740304;141973.1268647883;146968.4931667896;156920.03396435012;158219.67864152507;160221.57110758845;161931.08085513517;173000.90167089005;174170.02603611408;182748.17383481323;184801.04395090442;1862599.087448639;186450.39342385938;186557.49499063028;188454.12925399464;201373.85662376587;201675.17430094926;205861.12060199963;227763.73911540883;230189.90644475698;257093.21602879517;2577238.398501941;259032.5695650579;268109.6442004839;269569.3626173035;280745.0888571344;281423.7511551934;287954.7755317391;2967192.4573120354;297549.972149988;339265.1490657205;344555.23756934004;352140.62605044927;3708445;430264.7215046416;446924.4502838128;491174.9260419648;499156.719074578;50337.097884743074;5329487;592038.1578846514;765290.635401278;778854.513555325;88138.60719107075;[D];[MAJ];[];
0.0;101610.28072293142;106656.81090133633;106750.28226708094;107600.36445463452;112971.3482925012;113481.97040157735;113699.75612134005;122956.16730851034;128141.80396804445;1399487.7621245384;140534.84199512925;145125.07062286424;1607790.731351591;167790.10815841093;167901.5127378784;187523.44363515067;247980.322961816;258357.36635333207;267618.71506121504;267924.9849369724;2722387.941667901;276664.43463685334;29496.24005590484;302938.0482398409;316129.0807256804;327039.31007892475;329758.5463624048;336321.62256594916;35198.92853045986;355411.21887620207;3708445;401906.12922274624;413195.9142847122;441874.7041833827;457351.74803173635;491608.0694549515;493804.0106839675;514686.08705948375;5329487;57756.383933089695;68148.09823947365;74540.95750619135;762801.1655116521;77641.28715278313;79993.68478634588;87153.5682984203;99058.47374935637;[D];[MAJ];[];
0.0;109207.164493118;1158693.5775532112;116668.72881989702;126390.20327253225;1278770.623114771;134826.19179256223;136074.91711224348;140871.10892781493;142862.20318560832;144154.0368198867;145148.25951466616;147946.1815907804;157534.46191745717;160779.99702240186;174909.17450405745;175289.13677432857;175296.09369237415;179254.73929674458;19110.94772611797;199756.23439922446;201173.36715062626;212529.66797790816;213346.5076696563;219144.3457978579;219544.4707787093;221166.39229311774;2317213.0262784474;260592.95054249707;265642.07673779485;275514.75648285105;281533.4571305535;296983.99982669915;300094.99124028534;307452.64290316467;319615.16101974685;359952.24050907657;3708445;416117.5466119025;42295.67430264107;435272.52460890287;45599.987642622225;500691.3018642493;5329487;69736.45393715177;708901.3940175768;82835.36893376542;86623.27080935359;[D];[MAJ];[];
0.0;103196.55970021914;109047.0853585952;115052.41212226203;1167054.9755979814;118437.91531885194;126813.92759015466;129916.41923660558;131593.2864519326;140267.96684394535;143618.6403145875;145141.0137807863;146226.6141729609;184653.25807359946;1879689.1296524156;198885.35121441356;203847.3510787375;218556.51057540384;233701.63627350368;271027.9256129766;276844.05001936085;278859.93178586866;27994.264477047338;28170.559575584106;295791.2786412683;34474.3230201071;349744.88596041873;358995.21505707566;3708445;407341.6124190782;43213.61769491183;44835.13186211119;492145.97052370856;499890.7421650317;529409.2414841119;5329487;56161.90662929544;60066.636482468595;64530.38987100896;71915.60100004646;72073.0672667316;727828.637009658;73610.1972372559;74411.38843727535;77709.73616268048;84980.64706263856;880045.9270166286;99820.27843169194;[D];[MAJ];[];
0.0;101369.14801556565;101598.9382006228;102728.78399051835;1028372.1388657159;105393.9484945992;106895.28974090143;112301.53223856864;116813.78589762757;119588.2425006531;121611.65940690007;134276.33522146085;137881.94733810727;141251.99932003344;14960.45164122624;1679195.5066497605;169035.32035997073;179366.7455254923;187960.03253389057;198136.32172517054;238451.42788925636;241938.34584148595;256042.51346713206;264285.74660490867;277427.3845244881;300390.6429577824;318027.2462944947;363209.20950672234;36804.73475448397;3708445;39022.16767217948;398821.9347599253;41253.09239677928;424348.20494316804;47710.45133626634;481565.55368856364;50825.67933014446;51819.593107579676;519490.2445940207;5329487;56176.994310025635;573405.5016325853;66760.41980658527;73381.42565364265;85579.20592454282;89537.89664593272;90039.42310477124;98227.73740188219;[D];[MAJ];[];
0.0;1070604.6948021909;111858.8992986185;114663.49859304247;115092.69036568652;115230.09930782273;116208.94130986929;125049.51693091393;126633.58823967185;130991.81059901378;13194.280871340774;138502.31622606423;146417.89009459483;146832.84528429725;1508248.5121680028;15993.702996986469;167872.23359535972;169162.3907282071;172913.08559265552;193019.2146320548;197442.3197063233;197967.172568595;244012.96428680985;247450.37310386615;27631.60396430098;277491.7914722051;298316.6898197694;31348.986138172582;33309.4162744261;357167.0712385532;359407.9093015911;3708445;37325.339344734384;37818.288657209785;44629.64925789597;46184.808534887125;47977.49871243313;525368.4109775949;5329487;58253.27396346557;61319.649883798724;63934.32929882444;64414.3634180532;66370.27899857773;69434.6577684325;79797.27138782735;84018.16436678942;856237.0979618696;[D];[MAJ];[];
0.0;100247.74816142107;102839.08460852069;110295.83061960853;120286.9657615195;1226916.4091457848;135764.04247116516;140753.27440362485;143988.46929954586;156676.8939447396;162392.2003806321;166535.70808688726;169331.45284767204;16974.30030347393;169861.33153193997;183210.84450618693;196642.69107582333;197806.39318329218;230053.2031184596;233218.73415721874;277985.0976556631;28074.19777833844;308765.0219231191;310684.7910512042;339838.93266645103;36687.48415582956;3708445;379271.0005269331;3819.365467089911;40586.77114477424;52577.050846378974;5329487;53947.88214956761;55146.47886149153;57324.75298361729;596561.1861070155;63120.27480246328;71060.38375767144;73632.6173949938;742883.2007046817;78178.65720181307;79992.20206842011;82335.8497663799;875475.2920116979;92110.33989904806;92270.47993249411;92726.64926640729;98079.70189152188;[D];[MAJ];[];
0.0;116766.93338404794;116791.65108412626;1217868.6867438299;1240666.3553342482;130837.44738288691;1317204.6806252617;139819.28472479834;144762.81477298017;174350.68461442422;184309.72904856462;205749.2056085277;219963.27419088618;220881.10294437612;237636.66431036076;238099.04120564484;2400437.5376940505;255585.30623696285;256616.016183039;285279.28604184743;295370.74794627907;3191814.6948476564;3195818.917775657;327862.3276335837;370678.37784313416;3708445;381633.2696824729;399926.9452443977;405456.97508955386;426427.91592200816;447609.7855041696;458041.36957016954;462366.54372152983;475068.17809913226;480476.18807890196;48557.45914599831;504239.04582949943;525976.9729621393;5329487;54506.12677859133;60669.04332872357;66006.03594480289;757587.838111359;771167.2773165542;809978.6690925377;819933.9919204613;914352.252200241;998492.4016977922;[D];[MAJ];[];
0.0;103208.17413320139;121933.92771665062;131393.51328078267;139703.03542286402;146501.5712268639;153817.03039736405;165214.9697914203;179254.0294855696;182509.81825483058;185039.05717884377;2029815.616885372;211304.73059520224;219741.8114434843;225667.67793335198;234034.56022209933;236001.19657061456;241768.44059401975;246475.28269677237;259461.71973137118;259565.10490604755;269307.5843906213;277964.93231825554;278890.92193182977;288751.8265101403;2927711.7625762937;3120981.289075049;314706.9966338501;322195.1372184674;32521.45196563242;35142.576087121095;363385.4942760094;366079.86701517215;3708445;389378.29504420183;402239.2847858281;403727.52992495935;440114.45192284754;48895.52162242865;491806.71190322924;531459.838836371;5329487;554110.9674054625;68123.70012613483;698545.6665868076;72956.27444527671;814016.875639014;97614.72955615015;[D];[MAJ];[];
0.0;104398.4243824746;110902.33238709322;112048.34810715866;118696.52415789638;122067.89387779417;138253.62934338066;141348.91451374622;149312.60193042745;154911.3409523393;161173.69094256888;171107.2371625165;172507.7937651347;172559.34139440343;1767871.7092456038;1838746.4848109628;209189.3265371368;218089.8767398532;254650.79189219273;254942.955494677;25943.264697647774;263611.46340013295;271074.96575013327;272246.2371098445;276887.24989906856;2817655.1207743064;284413.2695313252;29250.80590262302;319857.1310367648;33536.66855604001;338292.1998181441;342050.32045154186;34318.76456941425;362494.3334329338;365616.7597870845;3708445;383643.67821488617;413329.26764396275;425485.33402321726;462946.2171880483;529965.9858839172;5329487;757973.2066729799;80147.48794823204;81575.99073796888;85927.06750652149;97573.18387989374;98552.46850055463;[D];[MAJ];[];
0.0;111291.08906745931;116599.58243960487;117319.51301322547;118360.32482656439;1205479.9804807415;128540.77113783282;136531.40059947077;1452583.94306567;153060.99809753138;157648.05122356807;161781.43636452168;179950.22967289994;181666.2254575665;191462.27533818057;201193.37488428116;201278.061388652;201555.4287689929;206371.09357092652;248079.24812900077;251178.25029025084;2575224.708199862;274860.28792207694;301751.30169080675;32415.64582610467;334094.0825103501;340987.421713055;34566.86952570981;3708445;37879.856284913694;406705.3324206681;433109.97406779154;445502.192441958;47241.89270213657;473995.519925258;523533.59105515387;5329487;54109.51024943654;607942.6351669071;64721.51886708755;66587.65899311476;666340.0835970783;69699.68041768328;74663.66214751046;76466.04087707649;77913.93704003465;90618.36677564039;91181.38309214376;[D];[MAJ];[];
0.0;100818.93629792075;103640.36061994442;105273.38499663274;107106.20226875531;110584.5595568816;110958.10358485449;121096.7694629725;125551.33071710536;1284525.221262999;129271.33978635437;129421.09858213924;130292.26430713058;148118.49456875425;157297.29184394848;163273.9780498986;176424.84900261805;177863.73512836176;179768.9045509447;179907.24114347517;189021.10936401485;193305.71957479854;194374.47777688608;197017.10236336524;202286.86725129225;210648.10239679497;2189231.9285473623;276365.87531660846;3708445;385480.8514059813;38557.87947341548;388718.08959285356;389949.7781065133;392253.0048869128;403240.28477588797;416269.24551285076;425891.4472512323;428527.97319680016;506598.625166291;5329487;58999.825515322635;61488.02181722789;62800.32076236133;64653.38690875584;65446.73327646392;779418.4018993968;94771.75943222153;97641.39745629024;[D];[MAJ];[];
0.0;102780.8676050957;104554.6124909838;106162.6418132495;112942.88064265576;118243.74800229062;1189421.4537622984;119291.70458734164;123594.68517981774;127837.27331809736;129434.6009435679;132607.32489402767;134041.68409428324;138073.29149387224;141443.91881252173;146863.87480359725;147808.12314760155;158012.52829630728;15863.384419179558;164267.5651898912;167883.8585491551;173048.39478818016;176332.9436448987;178295.09536336284;197776.18591657083;1996122.301954672;216431.21505422567;226578.8015763005;254999.12370606407;278909.1570889265;299998.12764320313;301370.39107640437;307221.8506554526;3708445;411522.4741200543;426508.0826378787;447688.0388921709;5329487;547982.8534439208;659366.4355015664;677397.4407230412;699682.1106264935;77469.67773542803;79826.34767165712;82810.68662328961;87454.9755751799;91363.50442455191;93390.7975974679;[D];[MAJ];[];
0.0;1007241.8657618652;103306.89468758805;108248.34435488608;109431.44262048687;118391.01935467808;129082.12928484903;133716.80261897948;134333.00751604803;152026.97595349123;156404.10694968805;1586679.0016618818;161549.67267801176;175661.347388881;187071.7659195926;187550.63220004895;20286.77125684693;21276.651554524495;221463.70891335933;236205.66496592795;247698.1698268641;25060.769755477013;252401.67570032846;268948.294876978;27496.644621019583;275037.8315999505;283857.80399784585;290881.8072222467;299362.68008597766;33408.27064663048;342039.2425803409;342172.4953659516;34521.7258142521;347771.5977622709;36716.84085172375;369200.672049811;3708445;37320.470318750806;40856.66289588457;418162.2229264854;445982.6769962834;48927.40426078939;50127.339487466365;5329487;56140.38486435669;62750.59248219204;75793.36279973773;91397.32006997227;[D];[MAJ];[];
0.0;100287.91272081912;111557.28162176558;112010.64122770433;112401.30197661172;116271.00338850036;128697.87175656254;1389357.9022041527;140818.01407796494;148393.39647806634;163690.13846949645;166492.02968449093;179022.24840692105;179945.1109558398;199654.9227671685;202640.9780986198;204964.1720512876;232563.25477155347;248681.28270583617;255535.30142537266;276703.11602406914;291616.61896287906;293260.15561388474;330578.5455548784;341980.7563932394;35716.2384649083;36288.0856216088;36289.77143291444;3708445;37638.74884421068;391800.55158237234;407346.62686766504;431491.913301539;46836.713152522614;508567.56754721486;5329487;53941.46744927463;63229.39643255567;67488.42370171085;6951.358647304176;74099.52690468023;75987.0323995341;77407.21954435328;85237.03668414905;8809.092554937184;88529.72084485297;925196.2866085522;95391.36770205144;[D];[MAJ];[];
0.0;102904.95986793742;104406.90951985508;110159.48982711407;125942.88112608998;1265370.334547618;128430.22196380983;129668.24149851686;130490.3789629197;133645.04458249285;134396.96711317718;13479.857946600838;140392.63020439466;140738.81314823084;145448.68483171728;148071.45044767583;152910.57116579544;157512.70590696446;167495.3967069633;169523.7159084928;171184.66465016;171386.03429051954;210003.91272404534;211611.41826835895;214105.2514128667;234570.0410012047;266952.82378898835;283580.3199591659;31696.11464757364;32169.614403699856;3708445;48836.78885014961;489845.9278967406;5329487;567925.5977380772;58296.34565183324;739116.3597974695;77752.09558180341;793761.4482572105;80561.33247448936;81690.57387459934;82777.72294179843;87267.88789524235;90068.39397691087;90141.01872663437;90230.61460634963;94490.93875458674;98553.55291719367;[D];[MAJ];[];
0.0;1067849.7956861667;118957.38666510885;131167.50861353104;132837.17117435767;142777.41979591938;147530.34427147754;150823.00059022123;173932.64488744253;17553.407322255487;204630.83265183313;206255.66415381414;20651.277791405864;211728.05073110462;238988.30413359412;239331.27128228536;27029.203429487086;270342.3409712315;276093.79608431266;27809.437703281095;282208.1908694943;292500.82993210986;29266.613016053936;30921.032683708618;321036.70058460237;337896.57131404703;3708445;37360.09645060103;42635.36126441891;46528.6312664896;49220.77299162343;49595.906325299016;514366.57700346893;5329487;54810.95522900337;55259.68060195564;58307.98160439087;629942.8941346968;63032.50731843221;6506.968753762377;66990.88281353479;73338.71010384192;75817.38857745474;76220.81429240506;79656.8742358639;81144.6034288609;84238.65537496918;97299.00570806128;[D];[MAJ];[];
0.0;107438.40318406331;132784.82144656184;142611.79949490735;142919.1374967693;15081.2436162942;161837.916889303;162301.73027643474;164758.3862541253;169108.06055997947;173685.13968491703;186188.4128470368;193786.28479715064;217142.83853381773;229493.30888030256;25390.01074645153;290897.1361539779;308758.52425027476;31533.340771756444;35460.5871041137;3708445;372352.11617832433;37559.45453772294;37823.024490911535;38510.79242178166;41132.86985104574;421937.62138948985;430119.87018209544;45411.70523460653;45977.70399619733;47196.92070241598;48256.78509220631;49528.45293517143;52102.19208354994;528343.2459467235;5329487;60030.35441875252;66300.85676325017;69965.45203296786;71073.3603683488;71487.6673078966;74525.25490712457;76840.74625272285;80033.032789309;8632.074341003583;87614.7809554845;88330.51181245083;990301.082666623;[D];[MAJ];[];
