A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;baseNote;variation1;variation2
0.0;100538.63198944874;105847.601328756;114659.15001996605;120846.03563499697;1273533;131232.1457133587;158122.84530154103;1610193.755934856;162948.62688564966;163757.6292569009;169294.77455352657;1771160.5308473238;182192.37244043968;194394.35281149394;197176.04820665953;197906.90743221788;213012.63036296732;219112.46685971293;221529.7609815215;227290.05786273588;2286357;239006.94862816675;247462.26975127246;248764.08952531012;250003.03317328004;26420.781963368165;265339.00645261316;284084.8110904397;284534.6237642169;291463.1544122837;292706.30851109966;303296.5090643666;308192.58821999416;327477.63702725753;33904.854197042056;349103.53551018215;364977.865448377;37226.370675845756;401314.9718183519;435815.84136324783;4461366.376964372;453937.0322015046;502413.4510986304;546566.0823147395;677340.6473025536;71521.75224752944;97342.56402605519;[B];[MAJ];[];
0.0;100678.37205980706;107055.66948879053;110272.5329033168;117559.38304907485;120914.171167322;12184.724303571189;123460.23667924419;1273533;140546.01689728655;141017.20261125691;167938.8598199584;171692.9084713126;189892.57242878832;1930060.8079574702;196195.8165310888;2059077.674506358;215999.1710834763;2286357;246577.63016539515;246739.64778313928;248319.2250487442;251578.36171975642;256182.28481260128;256311.5531935748;256736.37066637824;263979.79219941393;266780.30476317945;291631.2337062936;301967.7450069742;303260.49231496814;305634.88953938516;307001.7478666978;34995.88167235896;375823.4929316323;379016.7513305886;392301.639309661;396648.1166356637;454339.42541100085;45642.750285616436;464510.6472061071;4701776.544255783;485653.0719499259;52566.05810965025;53453.11703168721;688685.4729577722;741694.948897597;99952.2039440112;[B];[MAJ];[];
0.0;102805.50395475503;111083.52718567108;112123.10280803146;113258.76316224318;1273533;132021.90384691482;152897.61686443133;163874.6592686702;164673.7844958114;1672044.4658369678;174723.8703044285;1776532.957350073;178945.56484207616;184659.26311366676;187258.48527386415;189065.96350451533;193835.5668666955;201941.33144671755;213801.51036849897;216665.56671988327;2286357;233221.89279212334;238321.11763250246;253503.33667951077;254525.34913696704;261831.70736458022;266053.70298698085;269010.65228012897;279786.04738974647;332401.6803999686;350851.9310811329;379704.9781383932;449256.083184369;4535947.934041549;48856.96135394264;536604.77561207;57844.29266542912;600324.1313299632;61879.865037062955;70033.31532539311;70728.03605899314;74577.06052754117;82919.2557445215;84117.95764628788;84859.47824376509;96886.38694020183;98482.09070313843;[B];[MAJ];[];
0.0;102847.48991846452;10364.042204627533;103930.42435600342;107158.97411992813;107692.04933214065;108946.24112865883;110927.43756517232;112504.7040132947;121466.18560272823;12216.931026849568;125995.47056682616;1273533;1280685.0021549666;130881.96838812262;1317174.1038321625;148914.0563324483;151437.7975124817;154668.2762665629;160753.36528735247;162930.1570949466;18586.02573960498;187888.99908969773;192765.79014092297;199282.79219207013;207778.23559550228;223968.4288422655;2286357;236284.94441236387;263235.01739202766;2962936.6310525658;304641.18353509204;310962.34489537735;31978.21757601876;354872.4578313408;364423.73685392353;50857.72484426271;52459.71711790383;56861.4185053672;63131.79625341307;70174.72852910907;75674.77288462502;78989.12191666855;80615.55753890904;81332.69089488847;826708.1048031918;84161.55956884295;95472.87244257462;[B];[MAJ];[];
0.0;100868.76602867927;102881.54440390533;103577.92025410547;106035.9941768132;109561.85544853422;112702.83489969787;1273533;144563.0035817197;152992.74209073608;157037.86106700054;171961.27117235845;177816.30721730116;182988.11361997607;185469.43519434694;186334.89057494816;1900588.4290343802;191205.24243418363;196612.12562773618;200182.69330547753;2085072.3732224184;209631.1684335886;2286357;241298.70758087668;249081.26103650406;255844.7061770327;260565.0456935831;263000.1815321631;278401.4416012173;306359.1547223628;361648.48403100454;390589.3004123297;423471.2245311789;494244.950257389;50037.73479072557;52819.12505075245;5709675.793826053;573707.1673404751;620083.4367632552;655899.1723686978;68502.31543316679;76692.7457489407;83114.42473641444;85748.8611642004;88333.9094028455;93053.5900516338;97188.17814474204;99818.80200594904;[B];[MAJ];[];
0.0;103545.60916108581;104097.62367717012;111053.67727270766;114100.98801239519;114830.47969956855;114960.51246501687;124161.023442804;124317.8703749662;1273533;131059.45516901613;131986.97126959826;135327.58675841795;145868.19882051964;146028.7791891674;147862.7811347566;148404.12478813142;149024.8094277198;150496.7210926261;156064.06239794331;157612.71531841182;159190.1390642346;1669207.000689081;1745954.69732243;189496.73242596196;198263.87648379063;211823.11854862695;216417.64942790393;2286357;24354.97631835814;247271.03692813095;26685.683548329864;279477.538126212;32319.543549009115;328693.01316496584;340465.03236338793;38359.34027662778;45320.46098643635;4563088.593662107;510588.46696093614;572542.2444321335;61119.774954072265;61804.00881028944;62512.459894920416;629148.1345600173;70337.14768869193;70834.41636686533;92566.08649141947;[B];[MAJ];[];
0.0;101992.55281804937;117328.62937888663;125604.93446826356;1273533;1367644.4787701662;1386193.644698401;142130.88979161944;150789.94230101767;152060.6237819687;154621.11707479096;156043.27305789228;165249.0174230418;167524.33978376613;168557.0289314061;179455.2166979656;183580.03069049603;183937.56066782112;184687.5761206622;188738.97208387495;199111.64995619372;199705.87105957544;210710.0324060916;217757.05525144047;2286357;23209.437384106564;240263.78898755065;249732.9511048175;25001.440651338224;254469.28521821415;261089.5632008039;261471.927751115;274622.21306992456;286018.6683780478;382249.61879526835;3940700.301918185;434278.40739069885;486981.22313174274;49221.1646870778;52633.043881216436;541161.1654747784;68268.73316386214;68490.28644693537;72008.01829182077;80535.35304770115;86665.19578875552;94236.76590675906;97468.81439817684;[B];[MAJ];[];
0.0;1115211.0042075342;1144100.4898153094;116731.8223887453;117780.59808125506;125031.47665929695;1273533;127550.54530320704;1360517.9643751718;141172.65267801227;143820.7725360015;157014.90828741615;166493.0470099542;169603.24599530507;1819211.5247701833;202435.78145873934;2060594.0959311437;208637.53415566892;213353.36874488278;219469.97781529947;2286357;250891.95478222292;261328.87636996515;263142.3156788708;291251.78054861125;294975.313185132;300667.6928557579;340715.45805982774;3419816.232338583;348194.03740031563;356353.66243030195;356908.1668560305;379720.4676670846;421635.8907481129;422154.3579067056;506851.86127910926;556664.1426517217;641274.2935110312;651809.1945487143;76390.00076088263;773607.2899143634;79938.74410734276;87694.4594569464;919092.5385550873;945406.5938622399;955062.580665273;96555.65840664621;97472.77428002816;[B];[MAJ];[];
0.0;102453.58679092278;102655.00010602482;103402.459379656;119710.61161019902;122563.38786904396;125490.9231204705;1273533;130557.49243001509;145595.22258383903;155587.04418831176;159624.21452597657;161493.42837199912;167293.54221889246;167927.32583421917;186131.615103955;195464.31631199084;1977536.4770449474;198022.51060237596;2000649.9264085947;200723.07312531062;201541.65670566997;206232.15497520732;212466.90171757294;223629.60236537294;2286357;251514.67415104702;251648.31420238226;271397.9486885492;274530.01435371075;276786.88217974256;277161.7264700629;277937.0158473253;289304.8613193853;358930.0888338094;363671.7989053253;373934.6364584306;383066.1218513428;403824.2939314677;475682.70764826523;5202433.27646587;572999.7156734328;604810.78039811;656620.2292613335;83270.97368263177;90063.30504892157;92305.74213393344;95800.8545713939;[B];[MAJ];[];
0.0;10209.878523054209;119888.15682524504;120765.11348719081;1273533;133073.62300957614;139408.39227734378;145150.9920474108;154998.36805581002;1604383.6853570063;163660.08364924212;166855.67373939697;1679509.070975547;169038.70238857908;176369.67307768925;179378.57613416994;181765.24347360764;185063.52472916484;188098.0188702266;188361.85379142797;197618.0484461432;207987.05716854942;210796.02446112264;211686.8825943193;218808.76083307614;218914.35581948597;2286357;231948.1839367376;255623.5490842296;255952.64746738496;293080.99245444714;311429.31239760865;351975.9549923485;424508.7683646258;431515.48348268843;48602.75901436394;4929112.095304296;52161.08323554053;586475.007630039;59447.95545709392;661353.6478817763;71287.78208011469;77397.33539354117;78230.73664585984;84832.54279247847;86393.28718758334;97664.28577132271;97750.52309324958;[B];[MAJ];[];
0.0;100062.78580402008;104413.30061535974;108007.92701214302;113401.92441652049;125001.24518508502;125850.25280627313;1273533;1285581.7496977423;136838.23557117864;137383.50104968846;141883.48779588979;1438775.7157402537;152801.00559308144;157438.0066291181;158324.0639191428;162534.31334689775;168152.90701474698;171210.71238890485;171287.25440753202;175092.25561216832;184980.52923290132;188040.39739176165;194412.4268682168;197260.09017031756;198047.14695274955;204494.565504535;207536.9211267582;210704.57128865077;2286357;233623.0149468014;314045.98623229645;32469.64266587052;365915.9086527527;413609.42119166825;41428.46834182097;4452539.787416946;467775.9060786558;58621.29577037298;59822.89757699868;68539.6381084563;72445.79048002532;74544.52758719477;85192.63949721721;86420.27806755969;91319.70327228063;91652.928900949;96552.92401307114;[B];[MAJ];[];
0.0;104368.40338149843;104679.31846507969;110689.4667173969;1140341.6630188199;122329.46117302286;123051.9309013066;123193.82726731831;126337.10139732862;1273533;128491.42658177204;130977.72211287565;131261.10535648474;1442238.1983652231;147367.325113702;150193.97859539065;151101.286622165;162347.51964746136;163178.21921241534;187251.80335319415;188894.6682644159;214029.11915257544;2286357;233140.89421444552;233173.5990347254;300805.70630110736;303041.87747002137;346681.30372596934;358934.92661344557;373500.10030205967;3802577.7624321603;39679.25755984318;39811.5683737764;40468.992479027096;45435.55608174248;54325.57844758274;58041.21047918791;62410.538192934146;67911.26908981576;71177.47774134779;72956.40590228277;73916.07277609511;81990.4928572093;82312.16841478912;87196.07751113335;93829.75131208735;94746.38209730084;96063.84804685769;[B];[MAJ];[];
0.0;1004413.0315934335;1020844.2422144983;102553.79158631456;10433.58881005109;108106.5055665237;109689.18683318293;120694.81584469957;121628.85285021778;123703.3723528327;124267.82602182648;1273533;135280.09538023986;136371.2980880222;137444.18208306903;137868.18011207745;142586.20344916038;153431.16853769362;161108.310563643;164722.8021271169;188976.39644886865;197719.25704937283;204717.81056469987;209493.82444469514;2286357;235364.81071489412;27183.0322026346;2725436.9072771654;314219.9496842758;339374.43525475037;38646.33062426274;55927.844835233795;60478.061435921554;63824.811817785405;64372.955949772404;66734.10760362443;67236.46231320052;70242.8203191893;71012.85849548798;74310.56524425116;76712.04084723248;77219.2955919616;79128.26429814503;83020.49831950219;83636.47533106992;90968.64475797427;93196.3802648415;95129.88594538541;[B];[MAJ];[];
0.0;102179.82692360114;114305.39475450334;116742.65106707488;122463.68540774359;122925.9108968732;127117.44654091645;1273533;131665.52380473452;131891.40139794815;132563.8172720466;140918.7142541557;141100.42721739257;146122.83464387487;158617.98123263524;165010.835407951;168338.19021023458;178344.77113770205;180402.9636112039;188520.26877213173;204257.11568498943;207679.7001260547;215639.56757931868;2267798.44955711;226945.82338878227;2286357;234157.19383711007;262676.6130889568;266778.7809112344;30191.86131466511;31685.10219124843;31974.685749516306;349225.9028696499;36181.57316798566;44862.75084450857;49574.47481755256;64137.23451256625;70731.54990927156;73751.10793837598;77745.16360092591;806716.5682635909;82174.87691115266;86227.09973953244;86298.38429232145;86720.34876591095;916582.9192212858;91706.068222836;92481.35284557809;[B];[MAJ];[];
0.0;10570.253259691744;106703.97211644567;109483.32655111716;119127.23950600174;1273533;142997.30862621585;157535.47012599077;170012.89861256492;172787.28376018314;174352.8707370464;1825638.033287297;18585.39712997072;189970.13571811887;191416.16125982313;19628.128423532395;21064.30554097254;21723.734705014806;218863.40591741374;22027.634735804495;2286357;25773.832364738206;26018.051223585775;26665.34248618962;27525.71320771;27688.754207527156;28421.849649735243;284346.2882048557;30939.11329826655;31575.963577727824;43312.35509492868;44988.6127117428;50594.885669100484;54036.048090697295;56977.99943101398;57725.638098396346;65142.6279904843;70221.38587741855;704148.9236023286;72194.66744868112;73156.63986792178;761061.4427717254;77958.84305079936;79815.929732906;81212.68453420515;81664.61581612487;90194.58704765086;93898.30627812803;[B];[MAJ];[];
0.0;102882.10070406656;118257.05871064507;119036.31129486843;1273533;128075.20282227582;133096.40136549316;138800.2252716576;152434.99692853226;156864.48893720054;157198.12233023386;1658401.2361255384;166958.1936257935;17464.17389232813;181116.83606174664;19378.009458045304;2286357;30166.653491400466;35746.42922699799;36065.141525881736;38964.47420385649;41199.806083801435;53951.8867204725;54627.204938468254;55001.59876243119;56619.059771032735;577354.3085483802;59178.85987501932;60588.75984617389;61178.98925568887;645718.3838907183;65227.605603982265;67304.56473963885;68770.96524491979;69885.83159903981;71631.8244456585;73975.2625501955;78211.55799963791;78811.93899462758;80429.61786934295;80934.16825439234;85486.5012251312;88682.54234749507;88730.18440845964;91041.98569677684;92683.35158357164;95194.07443315176;97096.74891597625;[B];[MAJ];[];
0.0;103517.62715867646;104481.87784301056;117083.59133153658;125579.81118524779;125678.91723090943;127204.61644630914;1273533;129528.01701483595;132566.3920113153;1530852.8857557501;153222.4787534191;155272.10035565938;156203.11616446506;158478.2433816347;161329.62720926115;172403.83111473505;203331.47544602564;207126.45155488863;2286357;25847.68011492878;49126.11594694052;515922.2524913751;518570.78538613627;55396.008784898164;57015.70654044684;60490.04220366169;62079.72974515198;62886.69084973308;63109.57464637156;63929.668696221364;66734.28943912627;67046.61123112914;67329.95234418049;67503.79148159493;72704.11345530488;73328.76992724198;73842.77163022253;76555.28059896559;79265.97492838438;8079.914049001684;81182.77403733943;81870.32026143183;83516.07807406035;86383.16827026036;89362.09677857593;91669.34273262942;92118.33272831178;[B];[MAJ];[];
