C;C^;D;D^;E;F;F^;G;G^;A;A^;B;baseNote;variation1;variation2;
0.6164055;1.0;0.38037062;0.12126309;0.32572255;0.83931404;0.32165262;0.105752;0.16924863;0.37890258;0.78009886;0.3032189;[A#];[MIN];[];
0.58177334;1.0;0.38900563;0.107074484;0.3122053;0.82331944;0.32252952;0.101398855;0.15864854;0.37398356;0.78987885;0.3088281;[A#];[MIN];[];
0.5793667;1.0;0.3994664;0.13019931;0.32896686;0.84536386;0.32187727;0.101486236;0.16299143;0.3862683;0.78131497;0.29227322;[A#];[MIN];[];
0.54252714;1.0;0.40959084;0.13856442;0.3446786;0.8574342;0.3360111;0.10600746;0.15345624;0.36944264;0.77194387;0.295311;[A#];[MIN];[];
0.5621355;1.0;0.39894953;0.11969595;0.32772505;0.8646563;0.3360333;0.0972252;0.14824581;0.34401545;0.7371888;0.2848199;[A#];[MIN];[];
0.5744191;1.0;0.3880773;0.09896377;0.31104076;0.8445058;0.31754798;0.090565115;0.13964391;0.33253556;0.7248569;0.2908719;[A#];[MIN];[];
0.5820136;1.0;0.3955357;0.11142073;0.31377712;0.8111999;0.30467543;0.09274154;0.13950011;0.3380041;0.7101324;0.2943407;[A#];[MIN];[];
0.5491657;1.0;0.40398076;0.12505712;0.32586843;0.8580847;0.32978144;0.10863184;0.16162395;0.36475423;0.7177164;0.3002107;[A#];[MIN];[];
0.5598055;1.0;0.3991862;0.12760258;0.3324293;0.8708921;0.3550499;0.122642405;0.16102304;0.34805492;0.6605425;0.27362892;[A#];[MIN];[];
0.56035477;1.0;0.4198469;0.13839807;0.3485326;0.8351716;0.3294022;0.09871622;0.15022962;0.32407084;0.607848;0.2654253;[A#];[MIN];[];
0.5698458;1.0;0.42769477;0.1724548;0.35133788;0.8075724;0.30001262;0.10297676;0.14561246;0.3127589;0.5908089;0.27114543;[A#];[MIN];[];
0.5634304;1.0;0.40040812;0.14497814;0.323635;0.8019517;0.34022054;0.11761175;0.14325996;0.30652243;0.58178604;0.26863602;[A#];[MIN];[];
0.56225973;1.0;0.40868464;0.13530998;0.30930063;0.7632177;0.32176724;0.119684964;0.14241613;0.28442883;0.56884825;0.24235557;[A#];[MIN];[];
0.56451625;1.0;0.41128618;0.12365532;0.28952467;0.7417366;0.29604453;0.10399952;0.13925344;0.3149679;0.58812714;0.2685905;[A#];[MIN];[];
0.54594004;1.0;0.41444978;0.12580656;0.32232764;0.74858284;0.3031636;0.10398104;0.13073099;0.3189612;0.5709694;0.26180032;[A#];[MIN];[];
0.54006845;1.0;0.42248097;0.14270432;0.32485005;0.7560714;0.3173357;0.1177498;0.14211471;0.29805487;0.54042965;0.23015139;[A#];[MIN];[];
0.53143406;1.0;0.4210062;0.15066151;0.30427632;0.73442465;0.30582085;0.10876256;0.13899387;0.27685365;0.5327268;0.2427482;[A#];[MIN];[];
0.5295285;1.0;0.41800678;0.12792715;0.26812157;0.6728046;0.26800722;0.0960446;0.123974435;0.26594412;0.5332712;0.25153643;[A#];[MIN];[];
0.5286058;1.0;0.43154022;0.1265974;0.27675596;0.6627612;0.27281553;0.09941489;0.12839167;0.278161;0.5668965;0.2573966;[A#];[MIN];[];
0.5491376;1.0;0.42136416;0.14219673;0.26173192;0.6420213;0.26897472;0.11942713;0.13940433;0.30436468;0.59932935;0.25731108;[A#];[MIN];[];
0.5460129;1.0;0.42737675;0.14274769;0.26748288;0.66638243;0.2890867;0.12784676;0.16236748;0.3222105;0.5919004;0.26194775;[A#];[MIN];[];
0.53648555;1.0;0.42393947;0.123872;0.26887658;0.65651685;0.26505733;0.11519703;0.15361662;0.30521905;0.57042456;0.2398966;[A#];[MIN];[];
0.5497358;1.0;0.4311661;0.12779179;0.2674343;0.6483284;0.25417042;0.10280382;0.13301322;0.2922052;0.59646386;0.25751546;[A#];[MIN];[];
0.52617484;1.0;0.42813787;0.13742627;0.28050816;0.63577133;0.26062155;0.09603212;0.13836256;0.28670943;0.5827901;0.25823826;[A#];[MIN];[];
0.5433074;1.0;0.4101865;0.1406647;0.2601897;0.61403894;0.25037983;0.094914444;0.13148074;0.27857333;0.5710824;0.25352105;[A#];[MIN];[];
0.52598155;1.0;0.42449793;0.12693675;0.25674626;0.5930786;0.23904525;0.09690073;0.127653;0.27375427;0.5902534;0.2682144;[A#];[MIN];[];
0.5282589;1.0;0.4290063;0.10935176;0.20861576;0.5476526;0.24766101;0.10592582;0.11938295;0.26149213;0.56187016;0.23621662;[A#];[MIN];[];
0.5277426;1.0;0.4192958;0.11412677;0.22702989;0.50737315;0.20690978;0.10377815;0.1349651;0.27062434;0.567402;0.2427893;[A#];[MIN];[];
0.54544497;1.0;0.40256467;0.107599005;0.19628239;0.45935404;0.20283845;0.09689219;0.140554;0.27721706;0.5529791;0.23778285;[A#];[MIN];[];
0.53180367;1.0;0.41271827;0.0976795;0.16130443;0.43600664;0.19398823;0.09552871;0.14004692;0.25232342;0.5092553;0.24075505;[A#];[MIN];[];
0.53310895;1.0;0.419111;0.11238801;0.16952111;0.42647558;0.19900414;0.10285401;0.12678047;0.23693743;0.48478344;0.22924225;[A#];[MIN];[];
0.5379355;1.0;0.41408786;0.10583519;0.1685899;0.4284423;0.19226922;0.10357612;0.13016404;0.24268526;0.4655476;0.21914884;[A#];[MIN];[];
0.5098865;1.0;0.4224709;0.10756155;0.17072386;0.4280637;0.19354148;0.09710315;0.13965194;0.24598557;0.45827562;0.22462572;[A#];[MIN];[];
0.5175797;1.0;0.42944488;0.11357058;0.17143144;0.39290717;0.19136433;0.100273155;0.12713076;0.25899133;0.48079872;0.23928294;[A#];[MIN];[];
0.51675165;1.0;0.4500589;0.12866588;0.16356698;0.3323549;0.1858687;0.12008666;0.1196632;0.24325876;0.47743228;0.27358225;[A#];[MIN];[];
0.53261834;1.0;0.47580203;0.17775938;0.1814036;0.33610564;0.19645186;0.1515401;0.18730627;0.29223347;0.4993768;0.26269862;[A#];[MIN];[];
0.6176622;1.0;0.5456874;0.27026957;0.23862985;0.3846344;0.2682835;0.2794223;0.43678525;0.41684398;0.624768;0.48046657;[A#];[MIN];[];
0.7465569;1.0;0.8436685;0.5480243;0.44127756;0.49800196;0.4885258;0.54232484;0.75130993;0.6425019;0.7450005;0.65231276;[A#];[MIN];[];
0.6802322;0.6922771;0.90495217;0.6813292;0.6479454;0.9136847;0.63488907;0.504971;0.5351087;0.6172781;1.0;0.6847625;[A#];[MIN];[];
0.71753347;0.78375256;0.60301614;0.38243657;0.45113698;1.0;0.46190035;0.24405888;0.2724881;0.39268783;0.9823884;0.48987;[A#];[MIN];[];
0.700309;0.84500927;0.46754315;0.21018368;0.33712214;1.0;0.40557215;0.15344247;0.20201865;0.29269812;0.9736938;0.42447978;[A#];[MIN];[];
0.64097434;0.78325933;0.41956323;0.18279463;0.33100653;0.96900296;0.37562284;0.13596532;0.182914;0.30329466;1.0;0.40286577;[A#];[MIN];[];
0.61264455;0.73636705;0.37875623;0.17012736;0.3161977;0.9796142;0.36899963;0.1321086;0.17253588;0.32134908;1.0;0.38704422;[A#];[MIN];[];
0.60885835;0.753361;0.3637914;0.16457082;0.31294551;0.93302774;0.3576582;0.12499755;0.16133726;0.3180134;1.0;0.3853135;[A#];[MIN];[];
0.60621285;0.75542396;0.3722208;0.1537961;0.30539733;0.86844784;0.34380734;0.114620455;0.14105819;0.3017569;1.0;0.39055866;[A#];[MIN];[];
0.59468883;0.7542788;0.36947954;0.14013113;0.28773627;0.85486346;0.33026925;0.11480937;0.14123486;0.30730388;1.0;0.3730708;[A#];[MIN];[];
0.6041679;0.75067097;0.35161403;0.13252522;0.27242997;0.7833068;0.30255282;0.102861814;0.14254999;0.32170752;1.0;0.3500512;[A#];[MIN];[];
0.598681;0.7589499;0.3496403;0.13868141;0.26406822;0.7491484;0.30186528;0.11323705;0.16432622;0.33450317;1.0;0.36256745;[A#];[MIN];[];
0.62356734;0.8010557;0.3591189;0.13582009;0.25649273;0.7738761;0.30847988;0.12158501;0.1859546;0.35134512;1.0;0.34355626;[A#];[MIN];[];
0.61317706;0.80616605;0.361573;0.12698132;0.25202724;0.7743042;0.30158117;0.11997449;0.1698636;0.34109458;1.0;0.34228122;[A#];[MIN];[];
0.56596136;0.7778108;0.35250223;0.118861616;0.2485555;0.76599175;0.29687434;0.1145804;0.15569921;0.3142319;1.0;0.34269807;[A#];[MIN];[];
0.5654942;0.7958826;0.35867226;0.12512241;0.2475812;0.7777116;0.2967787;0.10945815;0.14978771;0.31162217;1.0;0.33420545;[A#];[MIN];[];
0.5755609;0.8282151;0.3768731;0.13888706;0.26570642;0.8233205;0.29633906;0.10244842;0.14489937;0.30226293;1.0;0.33251938;[A#];[MIN];[];
0.605845;0.8431265;0.36998162;0.12583011;0.26626816;0.8179454;0.29618305;0.11108483;0.16153085;0.32359323;1.0;0.3331352;[A#];[MIN];[];
0.56603044;0.81722295;0.35926718;0.12209592;0.25658813;0.8046168;0.30674592;0.11901112;0.15573941;0.31022996;1.0;0.3310145;[A#];[MIN];[];
0.57702434;0.82311314;0.35746622;0.120761536;0.2624075;0.7905769;0.27873006;0.11253037;0.16069333;0.31054;1.0;0.33042508;[A#];[MIN];[];
0.60536623;0.8745806;0.37426057;0.105887435;0.24900068;0.8092715;0.2901411;0.096961305;0.14482424;0.3031767;1.0;0.3362911;[A#];[MIN];[];
0.5670241;0.86322993;0.38137585;0.112675585;0.24876726;0.8036808;0.29199827;0.10122932;0.13752611;0.30997783;1.0;0.3406532;[A#];[MIN];[];
0.59092844;0.86471426;0.37772295;0.122814976;0.24726641;0.79983;0.28340772;0.10786174;0.14072749;0.32923797;1.0;0.33996135;[A#];[MIN];[];
0.64448005;0.9259911;0.3927679;0.118758984;0.2626901;0.86639297;0.31242004;0.105691746;0.16187893;0.3442063;1.0;0.34655806;[A#];[MIN];[];
0.653581;0.9033044;0.3734596;0.12671381;0.29133302;0.88769823;0.31611693;0.10342483;0.14710705;0.33978915;1.0;0.33125994;[A#];[MIN];[];
0.6310925;0.92318153;0.37825122;0.12588903;0.29123253;0.91546136;0.32795674;0.10948229;0.14320421;0.33218905;1.0;0.3450711;[A#];[MIN];[];
0.6358466;0.9623501;0.40728316;0.12214577;0.29581466;0.9629852;0.33725917;0.09815526;0.13928089;0.33729863;1.0;0.34730276;[A#];[MIN];[];
0.63391244;0.99499035;0.43283322;0.14543799;0.32594818;0.99001384;0.3384969;0.1168284;0.15560663;0.3321415;1.0;0.3429374;[A#];[MIN];[];
0.66434103;0.97135115;0.4177605;0.1394012;0.3340939;1.0;0.33472058;0.10619659;0.16539958;0.34130886;0.98487294;0.35937464;[A#];[MIN];[];
0.6506195;0.9871485;0.40712664;0.14139512;0.31370196;1.0;0.34065622;0.1161383;0.16407533;0.35855108;0.993008;0.34115407;[A#];[MIN];[];
0.6057246;0.95755684;0.40431514;0.14054932;0.32356718;1.0;0.35793304;0.12842375;0.1598231;0.33040848;0.9267507;0.34671125;[A#];[MIN];[];
0.6488052;0.9591819;0.41175;0.15183818;0.3285601;1.0;0.35975653;0.14328828;0.17642693;0.33983824;0.9379348;0.35387695;[A#];[MIN];[];
0.6167626;0.96989876;0.42507645;0.13624537;0.35741988;1.0;0.36616904;0.16154036;0.18854436;0.35121736;0.97997826;0.35388178;[A#];[MIN];[];
0.6007851;0.9688763;0.43229213;0.13696964;0.3258966;0.9888845;0.3473193;0.16706075;0.1978336;0.37565792;1.0;0.36274305;[A#];[MIN];[];
0.6058178;0.9772898;0.43458694;0.14706433;0.30922022;1.0;0.3448317;0.13749926;0.1926961;0.36936224;0.9861601;0.37746394;[A#];[MIN];[];
0.62391853;1.0;0.4329353;0.12861116;0.31091258;0.98584366;0.35676962;0.121648565;0.15432286;0.33110595;0.9426952;0.35850027;[A#];[MIN];[];
0.58544195;1.0;0.44372112;0.14810678;0.29790136;0.9135577;0.30909902;0.12801804;0.14890413;0.32642978;0.90361327;0.35576454;[A#];[MIN];[];
0.57071155;1.0;0.46100658;0.15166877;0.3315676;0.93924713;0.31404376;0.14111273;0.16572346;0.33768928;0.8920289;0.32524616;[A#];[MIN];[];
0.5678607;1.0;0.44306955;0.15049031;0.29664803;0.91810584;0.34848517;0.13975567;0.1757339;0.37941796;0.91396874;0.325071;[A#];[MIN];[];
0.5768022;1.0;0.44523042;0.14004849;0.26801106;0.824516;0.29162666;0.12425448;0.15873842;0.32363436;0.8800401;0.33204356;[A#];[MIN];[];
0.54521817;1.0;0.44089463;0.14446433;0.26327115;0.77721107;0.2731905;0.12617147;0.15022928;0.32335272;0.88472575;0.33008775;[A#];[MIN];[];
0.5711829;1.0;0.42550236;0.14371774;0.24517342;0.74483895;0.27227706;0.12869692;0.17559005;0.33936417;0.8559798;0.32375252;[A#];[MIN];[];
0.5464824;1.0;0.4346763;0.13125567;0.22511046;0.70337766;0.28008425;0.13401346;0.15588343;0.32667613;0.8561848;0.30420163;[A#];[MIN];[];
0.5682515;1.0;0.43102354;0.14395703;0.22999482;0.72090787;0.2901409;0.14168929;0.15689118;0.31889233;0.8413867;0.31259122;[A#];[MIN];[];
0.5721345;1.0;0.4383312;0.13347858;0.25590226;0.73846817;0.2671747;0.14220579;0.17792594;0.3167957;0.851076;0.32407355;[A#];[MIN];[];
0.5469351;1.0;0.44508705;0.12905233;0.24528018;0.7298163;0.27503464;0.13217749;0.17085332;0.31385055;0.83768857;0.32072723;[A#];[MIN];[];
0.5446881;1.0;0.45012188;0.1244916;0.21558316;0.6884304;0.27382976;0.13257927;0.16652179;0.3237763;0.78601;0.27674904;[A#];[MIN];[];
0.57231534;1.0;0.4384008;0.13886996;0.25025812;0.6940567;0.263568;0.12812522;0.16042545;0.29747352;0.7582921;0.29021406;[A#];[MIN];[];
0.58884144;1.0;0.43914846;0.14136085;0.24615505;0.6724284;0.26451182;0.12511484;0.15321957;0.2708256;0.75751656;0.3124621;[A#];[MIN];[];
0.56996596;1.0;0.4348696;0.13300423;0.2198872;0.6550018;0.273276;0.1639202;0.19497588;0.32226047;0.7560754;0.30985096;[A#];[MIN];[];
0.59156954;1.0;0.4438994;0.15702912;0.25427172;0.6923971;0.3058098;0.1927833;0.2177651;0.319961;0.7485415;0.3353773;[A#];[MIN];[];
0.7649168;0.85478324;0.5768397;0.52139366;0.53994435;0.69085085;0.6883603;0.6562102;0.5711781;0.6410531;1.0;0.67792517;[A#];[MIN];[];
0.54977286;0.58066523;0.43999258;0.42470863;0.40564287;0.5647874;0.5470746;0.50144386;0.41130808;0.535926;1.0;0.50694966;[A#];[MIN];[];
0.4472347;0.6197463;0.38940427;0.31537506;0.33393276;0.6091155;0.38556287;0.2946565;0.26614413;0.46370444;1.0;0.38932738;[A#];[MIN];[];
0.50777656;0.65186477;0.40510193;0.2696214;0.3061205;0.66028297;0.30525166;0.20360138;0.2305966;0.41973507;1.0;0.43824118;[A#];[MIN];[];
0.5479758;0.6871714;0.42961946;0.25850287;0.29581147;0.6868584;0.30907658;0.20694666;0.24780394;0.40537366;1.0;0.40718186;[A#];[MIN];[];
0.5302685;0.6828732;0.42579696;0.23893659;0.28407896;0.6747929;0.31580058;0.1954729;0.23961416;0.4066045;1.0;0.36867538;[A#];[MIN];[];
0.50331306;0.65750307;0.3983866;0.20081234;0.2736995;0.63853014;0.2779901;0.17426787;0.2262874;0.40718362;1.0;0.35274777;[A#];[MIN];[];
0.5138656;0.67311305;0.38929746;0.19186446;0.24521308;0.5486177;0.26313835;0.16836998;0.2188583;0.39581338;1.0;0.35748968;[A#];[MIN];[];
0.53706676;0.7099359;0.41335583;0.18924735;0.23802453;0.52013505;0.24735135;0.15060173;0.18870895;0.35775137;1.0;0.35049808;[A#];[MIN];[];
0.5455622;0.70487523;0.40052688;0.17059867;0.2311096;0.5289027;0.24215202;0.13544163;0.17169113;0.35443947;1.0;0.3398418;[A#];[MIN];[];
0.5451329;0.6970978;0.38082808;0.16196609;0.212538;0.50265616;0.22833197;0.13569607;0.18225309;0.36524823;1.0;0.33533964;[A#];[MIN];[];
0.54657567;0.72104615;0.38306293;0.15423386;0.2162547;0.5194493;0.22480191;0.1414365;0.20506191;0.3703804;1.0;0.32995182;[A#];[MIN];[];
0.5436285;0.7127962;0.3697229;0.14943597;0.19989222;0.51468587;0.21344885;0.13384104;0.18860662;0.36651686;1.0;0.32820418;[A#];[MIN];[];
0.5439066;0.7193812;0.36367014;0.15428941;0.21668383;0.517054;0.20072357;0.11890138;0.17990331;0.36591232;1.0;0.33364615;[A#];[MIN];[];
0.5590609;0.75096846;0.38788235;0.14935268;0.21114117;0.53132236;0.21816462;0.12119103;0.17054984;0.37667772;1.0;0.3381599;[A#];[MIN];[];
0.5598657;0.7549533;0.39051124;0.14650893;0.2173258;0.5788106;0.22580196;0.12702349;0.18451513;0.38478437;1.0;0.34840298;[A#];[MIN];[];
0.5594951;0.74828213;0.37243992;0.14158784;0.22240175;0.5866651;0.20871177;0.1163343;0.19044752;0.3902075;1.0;0.32994345;[A#];[MIN];[];
0.5541858;0.7619608;0.38610348;0.13613768;0.21486114;0.62400013;0.2400687;0.1161158;0.18410684;0.40213308;1.0;0.33820826;[A#];[MIN];[];
0.59994525;0.8310685;0.4061394;0.12334226;0.23339021;0.68387574;0.25391752;0.1031218;0.16957305;0.39770103;1.0;0.33972234;[A#];[MIN];[];
0.5971592;0.84945494;0.40306902;0.12606284;0.24765375;0.688329;0.239299;0.10395998;0.17730412;0.41163826;1.0;0.3339094;[A#];[MIN];[];
0.614479;0.8875363;0.42134032;0.1424332;0.2711233;0.742528;0.2805512;0.12624818;0.18959007;0.43071893;1.0;0.3472028;[A#];[MIN];[];
0.6157168;0.91849935;0.44104415;0.15984263;0.28482312;0.7941969;0.28910047;0.11910359;0.18928127;0.4436933;1.0;0.345793;[A#];[MIN];[];
0.66121495;0.9975051;0.4714293;0.16955818;0.30210978;0.8386453;0.31307706;0.12490098;0.18975687;0.45284867;1.0;0.3621719;[A#];[MIN];[];
0.613051;1.0;0.47094637;0.14909077;0.30778593;0.8589461;0.30205798;0.118375815;0.19168334;0.4327585;0.95385504;0.3625782;[A#];[MIN];[];
0.6364425;1.0;0.45962664;0.13339937;0.2959617;0.9403856;0.31472096;0.11932583;0.19309007;0.43570012;0.9683214;0.36892715;[A#];[MIN];[];
0.6245707;1.0;0.45167524;0.13987091;0.30997175;0.9503601;0.31073028;0.11962734;0.19397138;0.4406841;0.9353485;0.3274865;[A#];[MIN];[];
0.63341725;1.0;0.45235568;0.1367619;0.2752343;0.8466043;0.2843247;0.11636786;0.18388002;0.4308172;0.9338613;0.33840406;[A#];[MIN];[];
0.60678744;1.0;0.45505607;0.15004086;0.3100986;0.90216297;0.31717423;0.12723985;0.19253881;0.43780932;0.9672115;0.3398021;[A#];[MIN];[];
0.6025236;0.9903957;0.43411613;0.14484233;0.308098;0.94187456;0.34042352;0.14200115;0.18368086;0.43451;1.0;0.33987555;[A#];[MIN];[];
0.5686836;0.91630274;0.39671284;0.12499257;0.253117;0.81200457;0.27696303;0.11709084;0.15641035;0.41956627;1.0;0.3438839;[A#];[MIN];[];
0.54123855;0.8587124;0.37915924;0.111091614;0.2402068;0.76766616;0.25542605;0.10340726;0.16559112;0.40407938;1.0;0.33414304;[A#];[MIN];[];
0.5319767;0.8207814;0.3569371;0.0961906;0.23523255;0.7423798;0.25797933;0.10689665;0.15517321;0.39754245;1.0;0.32558897;[A#];[MIN];[];
0.47423568;0.78613496;0.34858304;0.09718407;0.23705626;0.69862956;0.24739695;0.09282588;0.13798697;0.38228366;1.0;0.28798848;[A#];[MIN];[];
0.46534854;0.7518188;0.3366094;0.089850575;0.21381974;0.6202346;0.20849134;0.09638585;0.13933076;0.3614184;1.0;0.29992136;[A#];[MIN];[];
0.414117;0.67366827;0.30586812;0.081475824;0.19788912;0.577382;0.19718558;0.093298696;0.13015142;0.3386994;1.0;0.28543043;[A#];[MIN];[];
0.40226284;0.6597888;0.30097905;0.09309009;0.19568776;0.58081394;0.21546498;0.0960753;0.12336983;0.34360927;1.0;0.28777763;[A#];[MIN];[];
0.40097916;0.6445261;0.30258757;0.090586886;0.20853443;0.5993692;0.21625815;0.09174477;0.107884414;0.33529508;1.0;0.2863644;[A#];[MIN];[];
0.4337252;0.65829676;0.30903137;0.08251512;0.20874968;0.63953394;0.22020483;0.08539188;0.114118524;0.33641768;1.0;0.29713902;[A#];[MIN];[];
0.38510197;0.62036824;0.2963712;0.09908383;0.23412919;0.6466789;0.2196201;0.07989008;0.11837729;0.338552;1.0;0.28395593;[A#];[MIN];[];
0.4298666;0.6328379;0.2940736;0.09734726;0.22136739;0.6506158;0.21948747;0.08352382;0.12926516;0.35359964;1.0;0.30451086;[A#];[MIN];[];
0.46110216;0.6885942;0.31918523;0.094080806;0.26664528;0.71822447;0.23389004;0.098844096;0.13982481;0.3683265;1.0;0.29962036;[A#];[MIN];[];
0.47545394;0.72019106;0.33266458;0.099145934;0.28007773;0.77608675;0.25680035;0.09232672;0.13508911;0.3638884;1.0;0.3092705;[A#];[MIN];[];
0.50606364;0.7008827;0.3208247;0.10125812;0.28515574;0.8102255;0.28603023;0.10338912;0.12926047;0.360904;1.0;0.31973073;[A#];[MIN];[];
0.504802;0.702788;0.32407054;0.106745906;0.30401468;0.835686;0.29819354;0.112673864;0.13625577;0.360002;1.0;0.32157698;[A#];[MIN];[];
0.4815629;0.7197419;0.3410228;0.12177344;0.3172584;0.8909776;0.3124091;0.11240659;0.16894294;0.39544818;1.0;0.30528036;[A#];[MIN];[];
0.49711955;0.6988368;0.31636655;0.11593322;0.33242536;0.8880597;0.30079958;0.114998;0.16791482;0.40651065;1.0;0.3094545;[A#];[MIN];[];
0.5011114;0.7380842;0.33113557;0.1124835;0.32545105;0.9213018;0.3275431;0.12195063;0.16304412;0.4146359;1.0;0.31290433;[A#];[MIN];[];
0.5129129;0.7525309;0.33804378;0.11289585;0.32500124;0.9464159;0.33452955;0.12622666;0.17743063;0.40376386;1.0;0.30930668;[A#];[MIN];[];
0.5157662;0.7477155;0.3323082;0.11534705;0.34404495;0.987322;0.3332889;0.12658241;0.17055488;0.40541402;1.0;0.2950511;[A#];[MIN];[];
0.5567623;0.78879714;0.36250108;0.16384338;0.36683175;1.0;0.33105296;0.1324859;0.17167732;0.39830077;0.9491943;0.31019622;[A#];[MIN];[];
0.519365;0.77803344;0.3494443;0.15806565;0.34015036;1.0;0.37677544;0.13364677;0.17261754;0.36808142;0.92979;0.31997764;[A#];[MIN];[];
0.56818473;0.8456257;0.38898787;0.14580353;0.3464095;1.0;0.36074075;0.14736491;0.18797547;0.4240746;0.98357123;0.33184668;[A#];[MIN];[];
0.54988617;0.8477437;0.3648017;0.14199124;0.34547347;1.0;0.35188115;0.14799175;0.18410866;0.43659964;0.9471333;0.32272628;[A#];[MIN];[];
0.5615973;0.8395396;0.34642366;0.1436289;0.34324583;1.0;0.3724496;0.14136365;0.19048879;0.3867711;0.8919303;0.30033296;[A#];[MIN];[];
0.5908997;0.9151626;0.41415542;0.14111045;0.35322854;1.0;0.33862805;0.12052635;0.2097504;0.42144498;0.9382251;0.3148093;[A#];[MIN];[];
0.53763044;0.8937701;0.4087951;0.12516639;0.3008481;0.9705591;0.3281313;0.11472614;0.21097852;0.4334627;1.0;0.32855216;[A#];[MIN];[];
0.5787547;0.9040931;0.40051687;0.11674838;0.3347466;0.98754084;0.3172648;0.10994025;0.20743434;0.41083378;1.0;0.3552778;[A#];[MIN];[];
0.55933064;0.9067825;0.41776288;0.14159465;0.32833883;0.9650219;0.32681885;0.130337;0.20676744;0.4102908;1.0;0.32722846;[A#];[MIN];[];
0.5980441;0.9347867;0.4136697;0.14369988;0.3480125;0.9918675;0.35092056;0.15272054;0.21497494;0.39517453;1.0;0.3400212;[A#];[MIN];[];
0.5458071;0.934715;0.4115519;0.1504358;0.32784173;0.97388643;0.34503147;0.14264531;0.20930189;0.39441812;1.0;0.32188782;[A#];[MIN];[];
0.5696297;0.94558966;0.42618403;0.13672128;0.33695567;0.9487192;0.32620206;0.13504677;0.18266657;0.37921122;1.0;0.35738266;[A#];[MIN];[];
0.5663621;0.9282815;0.41758606;0.14928916;0.32541278;0.92710316;0.3329163;0.13903579;0.19864401;0.39806837;1.0;0.33000135;[A#];[MIN];[];
0.57984775;0.9881218;0.42761263;0.16173227;0.31939694;0.9669769;0.36382523;0.1609319;0.21529165;0.42266953;1.0;0.31107926;[A#];[MIN];[];
0.6099836;1.0;0.4515977;0.15057223;0.32433555;0.9403723;0.33214217;0.16398618;0.21974355;0.40492722;0.96961266;0.33144352;[A#];[MIN];[];
0.58822376;0.98307216;0.45448124;0.18903744;0.3511167;0.9791288;0.33328137;0.15597549;0.21487492;0.40026242;1.0;0.3442184;[A#];[MIN];[];
0.5685566;0.99961245;0.44780183;0.18845181;0.36118585;0.9923395;0.3609383;0.16337374;0.22295173;0.41865835;1.0;0.32948694;[A#];[MIN];[];
0.5706189;0.9801659;0.44720003;0.14940527;0.3446733;0.9546397;0.33879834;0.15700562;0.23971342;0.43626454;1.0;0.33312953;[A#];[MIN];[];
0.59248406;1.0;0.44443992;0.15467179;0.3217894;0.9385093;0.32423684;0.15582627;0.22748291;0.40566602;0.9767952;0.33819938;[A#];[MIN];[];
0.5904062;1.0;0.43454534;0.16570161;0.3235191;0.9406298;0.35542667;0.16127332;0.20466788;0.39816603;0.95573705;0.31892872;[A#];[MIN];[];
0.5796021;1.0;0.4464588;0.16417994;0.32758215;0.9219331;0.35022503;0.18746834;0.23194914;0.41176876;0.91589385;0.30675033;[A#];[MIN];[];
0.56104654;1.0;0.45906124;0.17548843;0.3290218;0.90557027;0.3469282;0.18634415;0.25626093;0.39790645;0.90051746;0.30617976;[A#];[MIN];[];
0.5838107;1.0;0.43680555;0.14898527;0.2787414;0.82478887;0.3029601;0.15708809;0.20883015;0.35833701;0.83826774;0.31648904;[A#];[MIN];[];
0.62257767;1.0;0.42845562;0.17769468;0.32908967;0.88716793;0.32298213;0.15759318;0.22013454;0.38386652;0.8762766;0.32972497;[A#];[MIN];[];
